time,기온,풍속,풍향,습도,전운량,계산
2020-06-07 18:00,22.6,3.2,230,69,0,0.9504
2020-06-07 19:00,21.5,2.1,230,70,0,0.288
2020-06-07 20:00,20.2,1.9,180,77,0,0
2020-06-08 5:00,17,0.6,70,97,0,0
2020-06-08 6:00,17.2,0.5,20,97,0,0
2020-06-08 7:00,19.3,1,70,90,0,0.288
2020-06-08 8:00,21.8,1.3,90,75,1,0.954
2020-06-08 9:00,24.2,1.4,70,65,0,1.6884
2020-06-08 10:00,26.6,1.3,110,55,0,2.3544
2020-06-08 11:00,27.9,1.4,160,51,1,2.8764
2020-06-08 12:00,29.1,1.7,70,44,2,3.2112
2020-06-08 13:00,30.3,1.2,20,42,2,3.3228
2020-06-08 14:00,31.1,2.1,250,45,2,3.2112
2020-06-08 15:00,30,3.1,270,49,1,2.8764
2020-06-08 16:00,29.9,3.3,230,47,1,2.3544
2020-06-08 17:00,29.2,1.4,340,51,1,1.6884
2020-06-08 18:00,27.1,2.2,340,49,0,0.954
2020-06-08 19:00,24.3,1.8,360,43,0,0.288
2020-06-08 20:00,22.5,1,20,40,0,0
2020-06-09 5:00,16.7,0,0,87,0,0
2020-06-09 6:00,17.3,0.7,70,84,0,0
2020-06-09 7:00,20.5,0.3,0,68,0,0.2916
2020-06-09 8:00,23.7,0.9,340,60,0,0.9576
2020-06-09 9:00,27.1,1.3,50,49,1,1.6884
2020-06-09 10:00,28.8,0.6,340,44,0,2.3544
2020-06-09 11:00,29.9,1.1,70,35,1,2.88
2020-06-09 12:00,31.3,1.6,340,32,2,3.2112
2020-06-09 13:00,31.7,1.2,290,32,5,3.3264
2020-06-09 14:00,32.6,1.3,320,36,2,3.2112
2020-06-09 15:00,31.3,5.1,320,32,6,2.88
2020-06-09 16:00,32,3.6,340,30,6,2.3544
2020-06-09 17:00,30.3,5,320,29,1,1.6884
2020-06-09 18:00,28.1,2.8,340,38,6,0.9576
2020-06-09 19:00,25.8,1.6,360,43,6,0.2916
2020-06-09 20:00,24.2,1.3,50,52,7,0
2020-06-10 5:00,18.9,0,0,82,4,0
2020-06-10 6:00,19.3,0.2,0,82,5,0
2020-06-10 7:00,23.5,0.6,70,63,7,0.2952
2020-06-10 8:00,25.6,0.3,0,60,8,0.9576
2020-06-10 9:00,27.3,2.4,180,56,7,1.692
2020-06-10 10:00,28.3,1.5,200,54,7,2.358
2020-06-10 11:00,29.4,2.6,270,51,8,2.88
2020-06-10 12:00,30.7,1.4,320,48,7,3.2112
2020-06-10 13:00,31.1,1.9,140,46,7,3.3264
2020-06-10 14:00,32.9,1.9,270,44,7,3.2112
2020-06-10 15:00,29.4,3.9,320,52,8,2.88
2020-06-10 16:00,28.9,3,290,55,10,2.358
2020-06-10 17:00,26.5,2.3,290,67,10,1.692
2020-06-10 18:00,23,2.6,230,87,10,0.9576
2020-06-10 19:00,21.9,3,230,94,10,0.2952
2020-06-10 20:00,21,2.3,230,97,10,0
2020-06-11 5:00,21.3,1.3,20,97,5,0
2020-06-11 6:00,21.3,0.9,360,97,5,0
2020-06-11 7:00,21.5,1.1,20,97,2,0.2952
2020-06-11 8:00,22.6,1.9,360,97,5,0.9612
2020-06-11 9:00,23.8,1.5,360,90,6,1.692
2020-06-11 10:00,25.1,1.1,20,83,6,2.358
2020-06-11 11:00,26.2,2.1,360,76,6,2.88
2020-06-11 12:00,27.3,2.2,360,68,5,3.2112
2020-06-11 13:00,28.4,3.4,340,63,5,3.3264
2020-06-11 14:00,29.4,2,340,60,1,3.2112
2020-06-11 15:00,29.5,3.1,320,61,1,2.88
2020-06-11 16:00,29,3.2,320,59,0,2.358
2020-06-11 17:00,28.2,4.1,340,59,0,1.692
2020-06-11 18:00,26.8,2.9,340,61,3,0.9612
2020-06-11 19:00,24.9,2.9,340,67,2,0.2952
2020-06-11 20:00,22.9,2.1,340,73,3,0
2020-06-12 5:00,19,0,0,97,9,0
2020-06-12 6:00,19.2,0,0,97,8,0
2020-06-12 7:00,20.7,0.2,0,95,9,0.2988
2020-06-12 8:00,22.2,0.1,0,87,10,0.9648
2020-06-12 9:00,24.1,0.9,290,73,10,1.6956
2020-06-12 10:00,24.9,1.8,180,70,10,2.358
2020-06-12 11:00,25.5,1.5,200,73,10,2.88
2020-06-12 12:00,24.8,2.4,200,79,10,3.2148
2020-06-12 13:00,23.9,2.3,200,80,10,3.3264
2020-06-12 14:00,23.5,2.7,200,80,10,3.2148
2020-06-12 15:00,22.9,1.4,200,82,10,2.88
2020-06-12 16:00,22,1.5,180,87,10,2.358
2020-06-12 17:00,21.6,0.8,360,91,10,1.6956
2020-06-12 18:00,21.7,0.8,200,94,10,0.9648
2020-06-12 19:00,21.1,0.8,230,91,10,0.2988
2020-06-12 20:00,20.9,0.6,90,97,10,0
2020-06-13 5:00,20.7,1.1,20,97,9,0
2020-06-13 6:00,20.2,2.3,20,97,10,0
2020-06-13 7:00,20.7,1.2,20,97,10,0.2988
2020-06-13 8:00,22.7,1.5,50,89,8,0.9648
2020-06-13 9:00,25.6,2.5,70,73,7,1.6956
2020-06-13 10:00,26.9,2.4,70,67,6,2.3616
2020-06-13 11:00,28.4,2.1,70,60,3,2.8836
2020-06-13 12:00,29.4,2.3,50,56,3,3.2148
2020-06-13 13:00,30.2,1.6,200,53,4,3.3264
2020-06-13 14:00,29.2,3.2,250,66,5,3.2148
2020-06-13 15:00,29.5,1.7,230,63,6,2.8836
2020-06-13 16:00,28.7,2.9,230,67,7,2.3616
2020-06-13 17:00,27.5,3.2,270,69,8,1.6956
2020-06-13 18:00,27,2.8,250,71,9,0.9648
2020-06-13 19:00,25.5,2.2,230,76,6,0.2988
2020-06-13 20:00,24.8,2,230,78,6,0
2020-06-14 5:00,21.2,1.3,250,97,6,0
2020-06-14 6:00,21.5,1.1,320,97,6,0
2020-06-14 7:00,21.9,1.1,290,97,8,0.3024
2020-06-14 8:00,21.9,0.4,0,85,9,0.9684
2020-06-14 9:00,23.2,0.5,290,80,9,1.6992
2020-06-14 10:00,23.5,1.7,290,74,10,2.3616
2020-06-14 11:00,24.9,1.3,320,58,9,2.8836
2020-06-14 12:00,26.3,3.3,250,44,9,3.2148
2020-06-14 13:00,26.9,2.7,200,40,4,3.3264
2020-06-14 14:00,28.4,3.7,270,39,2,3.2148
2020-06-14 15:00,28.4,4,270,45,3,2.8836
2020-06-14 16:00,27.2,4.6,270,45,2,2.3616
2020-06-14 17:00,26.1,4.1,250,65,2,1.6992
2020-06-14 18:00,24.9,4.4,230,72,4,0.9684
2020-06-14 19:00,22.8,4.5,230,81,1,0.3024
2020-06-14 20:00,21.4,2.9,230,85,6,0
2020-06-15 5:00,17,0.4,0,97,0,0
2020-06-15 6:00,17.3,0,0,97,0,0
2020-06-15 7:00,19.3,1.9,200,97,6,0.3024
2020-06-15 8:00,20.7,1.6,230,80,7,0.9684
2020-06-15 9:00,22.2,1.8,230,72,7,1.6992
2020-06-15 10:00,23.3,2.1,200,68,7,2.3616
2020-06-15 11:00,24.9,2.6,200,58,6,2.8836
2020-06-15 12:00,26.1,2.6,200,58,7,3.2148
2020-06-15 13:00,25.5,3.6,230,61,8,3.33
2020-06-15 14:00,25.1,4.2,230,58,7,3.2148
2020-06-15 15:00,25.1,3.9,230,47,5,2.8836
2020-06-15 16:00,25.7,3.7,230,44,1,2.3616
2020-06-15 17:00,25.2,3.4,230,41,2,1.6992
2020-06-15 18:00,24,2.3,230,58,6,0.9684
2020-06-15 19:00,21.5,3.1,200,79,6,0.3024
2020-06-15 20:00,20.2,2.6,200,86,6,0
2020-06-16 5:00,19.7,1.7,200,88,8,0
2020-06-16 6:00,19.7,2.4,230,84,8,0
2020-06-16 7:00,20.1,1.8,230,84,3,0.3024
2020-06-16 8:00,20.5,1.8,180,79,6,0.9684
2020-06-16 9:00,22.3,2.2,180,72,7,1.6992
2020-06-16 10:00,23.4,2.8,200,68,0,2.3616
2020-06-16 11:00,24.6,2.7,180,61,1,2.8836
2020-06-16 12:00,25.4,2.6,250,63,1,3.2148
2020-06-16 13:00,26.7,2.2,200,58,4,3.33
2020-06-16 14:00,26.4,2.7,230,62,3,3.2148
2020-06-16 15:00,27.1,2.9,230,60,5,2.8836
2020-06-16 16:00,26.8,2.8,230,60,6,2.3616
2020-06-16 17:00,25.9,2.1,250,63,8,1.6992
2020-06-16 18:00,25.6,2.1,200,61,7,0.9684
2020-06-16 19:00,23,3,230,67,8,0.3024
2020-06-16 20:00,21.5,1.2,230,73,8,0
2020-06-17 5:00,18.1,0.2,0,97,9,0
2020-06-17 6:00,18.3,0.2,0,97,8,0
2020-06-17 7:00,19.5,0.5,200,95,8,0.3024
2020-06-17 8:00,20.2,0.9,250,90,9,0.9684
2020-06-17 9:00,21.7,2.3,180,79,9,1.6992
2020-06-17 10:00,23.6,2.1,230,70,9,2.3616
2020-06-17 11:00,24.2,1.7,180,62,10,2.8836
2020-06-17 12:00,25.4,1.8,200,56,9,3.2148
2020-06-17 13:00,26.4,1.9,180,46,9,3.33
2020-06-17 14:00,26.1,2.4,200,50,9,3.2148
2020-06-17 15:00,25.6,3.2,180,49,10,2.8836
2020-06-17 16:00,24.6,2.9,180,58,10,2.3616
2020-06-17 17:00,22.9,3,200,66,10,1.6992
2020-06-17 18:00,22.6,2.3,230,65,9,0.9684
2020-06-17 19:00,22,2.2,230,64,10,0.3024
2020-06-17 20:00,21.1,1.9,200,75,10,0
2020-06-18 5:00,19.8,0.5,180,96,10,0
2020-06-18 6:00,19.9,0.4,0,96,10,0
2020-06-18 7:00,20.1,0.5,360,92,10,0.306
2020-06-18 8:00,20.9,1.3,50,87,10,0.972
2020-06-18 9:00,21.1,1.6,50,84,10,1.6992
2020-06-18 10:00,22,2.1,70,77,10,2.3616
2020-06-18 11:00,22.6,1.2,70,74,10,2.8836
2020-06-18 12:00,23.1,2,50,67,10,3.2148
2020-06-18 13:00,24.3,1.8,50,59,10,3.33
2020-06-18 14:00,24.5,1.4,70,59,9,3.2148
2020-06-18 15:00,24.4,1.7,70,59,10,2.8836
2020-06-18 16:00,25.4,1.6,90,56,9,2.3616
2020-06-18 17:00,24.9,1.7,70,56,9,1.6992
2020-06-18 18:00,24.2,1.9,90,56,9,0.972
2020-06-18 19:00,23.3,1.1,70,62,9,0.306
2020-06-18 20:00,22.3,0.2,0,65,10,0
2020-06-19 5:00,19.9,0.4,0,88,10,0
2020-06-19 6:00,19.7,1.6,340,87,9,0
2020-06-19 7:00,19.9,1.8,50,85,10,0.306
2020-06-19 8:00,21.5,1.7,20,77,9,0.972
2020-06-19 9:00,22.6,1.7,20,74,9,1.6992
2020-06-19 10:00,25.3,2.1,70,60,7,2.3616
2020-06-19 11:00,25.8,1.7,70,56,7,2.8836
2020-06-19 12:00,28,1.3,90,54,5,3.2148
2020-06-19 13:00,28.3,1.5,290,47,4,3.33
2020-06-19 14:00,29.2,2.4,360,44,5,3.2148
2020-06-19 15:00,29,2.1,340,46,5,2.8836
2020-06-19 16:00,28,3.9,320,50,4,2.3616
2020-06-19 17:00,27.3,3.6,320,50,3,1.6992
2020-06-19 18:00,26.3,3.4,290,53,1,0.972
2020-06-19 19:00,24.7,2.9,270,58,0,0.306
2020-06-19 20:00,22.6,1.6,320,65,1,0
2020-06-20 5:00,17.2,0.2,0,97,0,0
2020-06-20 6:00,17.7,0,0,97,0,0
2020-06-20 7:00,19.6,0.1,0,89,2,0.306
2020-06-20 8:00,21.8,1.7,200,83,0,0.972
2020-06-20 9:00,23.1,2.9,200,76,1,1.6992
2020-06-20 10:00,23.9,3.7,180,74,5,2.3616
2020-06-20 11:00,23.8,3.3,180,69,6,2.8836
2020-06-20 12:00,25.6,2.6,180,61,5,3.2148
2020-06-20 13:00,26.7,2.9,250,63,4,3.3264
2020-06-20 14:00,27,3.4,230,59,4,3.2148
2020-06-20 15:00,26.7,3.5,250,60,1,2.8836
2020-06-20 16:00,27,3.2,230,52,1,2.3616
2020-06-20 17:00,26.3,2.9,230,57,2,1.6992
2020-06-20 18:00,26.1,2.5,230,59,1,0.972
2020-06-20 19:00,24.5,2.2,200,67,1,0.306
2020-06-20 20:00,22.7,2.1,200,74,0,0
2020-06-21 5:00,18.6,0.7,90,97,6,0
2020-06-21 6:00,19.1,0.9,20,97,6,0
2020-06-21 7:00,20,0.6,50,97,0,0.306
2020-06-21 8:00,22.1,1.2,20,75,0,0.972
2020-06-21 9:00,24.2,2.4,50,64,2,1.6992
2020-06-21 10:00,26.4,1.8,20,59,1,2.3616
2020-06-21 11:00,27.7,1.4,50,49,1,2.8836
2020-06-21 12:00,28.8,2.1,320,48,1,3.2148
2020-06-21 13:00,30.1,1.9,320,48,1,3.3264
2020-06-21 14:00,31.2,2,340,44,1,3.2148
2020-06-21 15:00,29.8,3.9,340,43,2,2.8836
2020-06-21 16:00,28.7,4.7,340,44,1,2.3616
2020-06-21 17:00,26.6,3,320,50,0,1.6992
2020-06-21 18:00,26.3,2.1,360,48,1,0.972
2020-06-21 19:00,24.6,2.4,20,49,0,0.306
2020-06-21 20:00,22.5,0.7,50,50,0,0
2020-06-22 5:00,17.7,0,0,90,0,0
2020-06-22 6:00,18.5,0.7,360,86,0,0
2020-06-22 7:00,21,0.5,360,78,0,0.306
2020-06-22 8:00,24.1,0.8,340,66,0,0.972
2020-06-22 9:00,26.6,0.7,360,59,0,1.6992
2020-06-22 10:00,28.5,0.9,340,56,0,2.3616
2020-06-22 11:00,30.6,2,90,44,0,2.8836
2020-06-22 12:00,31.9,2.1,110,38,2,3.2148
2020-06-22 13:00,32.8,2.4,290,39,0,3.3264
2020-06-22 14:00,32.7,2.4,360,43,0,3.2148
2020-06-22 15:00,33.3,2.2,320,39,2,2.8836
2020-06-22 16:00,32.3,3.4,230,49,0,2.3616
2020-06-22 17:00,30.8,4.2,320,42,2,1.6992
2020-06-22 18:00,30.2,1.2,360,40,4,0.972
2020-06-22 19:00,27.7,3.5,290,46,5,0.306
2020-06-22 20:00,24.6,1.6,320,57,2,0
2020-06-23 5:00,19.8,0.1,0,94,7,0
2020-06-23 6:00,20.2,0.8,160,93,7,0
2020-06-23 7:00,21.7,0.6,140,88,2,0.306
2020-06-23 8:00,23.6,1.6,180,78,7,0.972
2020-06-23 9:00,25.6,1.3,250,68,4,1.6992
2020-06-23 10:00,27.2,1.6,270,55,4,2.3616
2020-06-23 11:00,28.8,1.7,290,51,5,2.8836
2020-06-23 12:00,29.3,1.1,230,51,8,3.2148
2020-06-23 13:00,29.1,1.5,250,51,10,3.3264
2020-06-23 14:00,30.1,1.6,70,50,10,3.2148
2020-06-23 15:00,29.2,1.9,320,53,10,2.8836
2020-06-23 16:00,27.9,1.9,230,59,10,2.3616
2020-06-23 17:00,26.1,3,230,65,10,1.6992
2020-06-23 18:00,24.8,0.9,200,65,10,0.972
2020-06-23 19:00,24.5,0.7,110,66,10,0.306
2020-06-23 20:00,24.2,0.1,0,71,10,0
2020-06-24 5:00,25,2.5,140,51,10,0
2020-06-24 6:00,22.8,2.3,160,65,10,0
2020-06-24 7:00,22.6,2.8,110,67,10,0.3024
2020-06-24 8:00,24.4,3.8,160,56,10,0.9684
2020-06-24 9:00,23.6,4.6,140,62,10,1.6992
2020-06-24 10:00,21.1,2.7,110,83,10,2.3616
2020-06-24 11:00,21.4,3.7,110,82,10,2.88
2020-06-24 12:00,22,2.2,140,83,10,3.2112
2020-06-24 13:00,23.8,4,160,68,10,3.3264
2020-06-24 14:00,23.6,3.6,160,72,10,3.2112
2020-06-24 15:00,22.2,3.5,160,85,9,2.88
2020-06-24 16:00,22.2,3.4,160,82,10,2.3616
2020-06-24 17:00,22.8,3.5,180,80,9,1.6992
2020-06-24 18:00,22.5,2.3,160,86,9,0.9684
2020-06-24 19:00,22,3.4,160,92,10,0.3024
2020-06-24 20:00,22,2.9,180,95,6,0
2020-06-25 5:00,20.5,3.4,180,97,8,0
2020-06-25 6:00,20.5,3.5,200,97,8,0
2020-06-25 7:00,20.4,2.6,200,97,9,0.3024
2020-06-25 8:00,20.3,3,200,97,10,0.9684
2020-06-25 9:00,20.4,3.5,200,96,9,1.6992
2020-06-25 10:00,21.1,2.5,200,91,10,2.3616
2020-06-25 11:00,21.2,3.1,180,89,9,2.88
2020-06-25 12:00,20.7,3.8,200,92,10,3.2112
2020-06-25 13:00,21.8,3.5,180,86,10,3.3264
2020-06-25 14:00,21.2,4.2,200,89,9,3.2112
2020-06-25 15:00,21.9,4.2,200,84,9,2.88
2020-06-25 16:00,21.4,3.8,200,86,10,2.3616
2020-06-25 17:00,20.8,3.1,180,89,10,1.6992
2020-06-25 18:00,20.5,3.9,200,90,10,0.9684
2020-06-25 19:00,20.1,3.4,200,92,10,0.3024
2020-06-25 20:00,19.5,3.9,200,97,10,0
2020-06-26 5:00,18.7,2,230,97,10,0
2020-06-26 6:00,19.1,1.7,200,97,9,0
2020-06-26 7:00,19.7,1.8,200,97,8,0.3024
2020-06-26 8:00,20.5,3.3,230,93,0,0.9684
2020-06-26 9:00,21.2,3.3,230,87,6,1.6956
2020-06-26 10:00,22.3,3.2,230,82,6,2.358
2020-06-26 11:00,23.6,3.5,200,74,6,2.88
2020-06-26 12:00,24.7,4.2,230,67,8,3.2112
2020-06-26 13:00,24.6,4.8,230,70,8,3.3228
2020-06-26 14:00,24.9,4.2,230,68,8,3.2112
2020-06-26 15:00,25,3.7,230,68,5,2.88
2020-06-26 16:00,25,3,230,70,7,2.358
2020-06-26 17:00,25.1,3.9,230,67,8,1.6956
2020-06-26 18:00,23.7,3.1,230,70,6,0.9684
2020-06-26 19:00,22.3,2,230,72,8,0.3024
2020-06-26 20:00,21.5,2,200,76,10,0
2020-06-27 5:00,19.4,0.9,360,88,9,0
2020-06-27 6:00,19.7,0.6,50,88,6,0
2020-06-27 7:00,20.5,0.6,340,87,9,0.3024
2020-06-27 8:00,22.4,1,20,77,10,0.9648
2020-06-27 9:00,24.2,1.4,50,64,8,1.6956
2020-06-27 10:00,25.4,0.9,50,62,8,2.358
2020-06-27 11:00,26.3,1,140,57,9,2.88
2020-06-27 12:00,26.6,1.7,340,56,9,3.2112
2020-06-27 13:00,28.1,1.3,340,51,6,3.3228
2020-06-27 14:00,29.4,1.4,250,47,5,3.2112
2020-06-27 15:00,27.5,4,230,60,9,2.88
2020-06-27 16:00,26.3,3.4,230,61,8,2.358
2020-06-27 17:00,26.6,2.8,250,57,8,1.6956
2020-06-27 18:00,26.3,1.8,230,55,1,0.9648
2020-06-27 19:00,25.6,0.8,250,58,2,0.3024
2020-06-27 20:00,22.6,1.2,360,70,2,0
2020-06-28 5:00,19.1,0.5,50,97,8,0
2020-06-28 6:00,19.3,0.5,140,97,8,0
2020-06-28 7:00,20.1,0.2,0,97,8,0.2988
2020-06-28 8:00,20.8,0.9,290,96,6,0.9648
2020-06-28 9:00,22.7,1.2,200,83,2,1.6956
2020-06-28 10:00,25.6,0.6,180,70,2,2.358
2020-06-28 11:00,25.9,0.8,320,65,2,2.8764
2020-06-28 12:00,28.1,2.1,340,54,2,3.2076
2020-06-28 13:00,27.8,3.6,230,63,3,3.3228
2020-06-28 14:00,28.6,2.9,320,49,1,3.2076
2020-06-28 15:00,28.4,3.1,340,50,1,2.8764
2020-06-28 16:00,28.4,3.2,320,53,1,2.358
2020-06-28 17:00,28.1,3.1,340,50,0,1.6956
2020-06-28 18:00,27.3,1.9,360,50,0,0.9648
2020-06-28 19:00,26,1.4,320,55,0,0.2988
2020-06-28 20:00,23.1,0.5,320,73,1,0
2020-06-29 5:00,18.4,0.5,360,97,8,0
2020-06-29 6:00,18.6,1,230,97,7,0
2020-06-29 7:00,19.2,0.7,50,97,8,0.2988
2020-06-29 8:00,21.1,0.8,20,87,9,0.9648
2020-06-29 9:00,22.2,0.5,50,82,10,1.692
2020-06-29 10:00,23.4,0.8,50,76,10,2.3544
2020-06-29 11:00,24.1,1.3,90,74,10,2.8764
2020-06-29 12:00,26,0.9,140,64,10,3.2076
2020-06-29 13:00,25.4,1,110,67,10,3.3228
2020-06-29 14:00,26,2.2,90,64,10,3.2076
2020-06-29 15:00,24.9,1.3,70,75,10,2.8764
2020-06-29 16:00,21.6,2.8,230,93,10,2.3544
2020-06-29 17:00,20.4,1.8,160,97,10,1.692
2020-06-29 18:00,20.9,2.6,90,97,10,0.9648
2020-06-29 19:00,19.1,2.8,70,88,10,0.2988
2020-06-29 20:00,20,3.3,70,97,10,0
2020-06-30 5:00,19.1,3.7,20,97,2,0
2020-06-30 6:00,18.6,2.7,20,97,1,0
2020-06-30 7:00,18.8,2.2,360,97,2,0.2988
2020-06-30 8:00,18.7,3.1,360,97,1,0.9612
2020-06-30 9:00,19.3,3.1,360,97,0,1.692
2020-06-30 10:00,19.1,3.9,340,97,3,2.3544
2020-06-30 11:00,19.1,4.4,340,97,10,2.8764
2020-06-30 12:00,18.9,5.5,340,97,10,3.2076
2020-06-30 13:00,19.5,4.7,340,96,5,3.3192
2020-06-30 14:00,19.3,5.6,340,95,4,3.2076
2020-06-30 15:00,19.7,4.5,340,95,4,2.8764
2020-06-30 16:00,19.5,4,340,94,4,2.3544
2020-06-30 17:00,19.1,4.6,340,95,9,1.692
2020-06-30 18:00,19.6,4.2,360,86,9,0.9612
2020-06-30 19:00,20.2,3.7,340,80,9,0.2988
2020-06-30 20:00,19.3,4.5,340,84,10,0
2020-07-01 5:00,17.5,0.8,50,97,8,0
2020-07-01 6:00,17.3,0.4,0,97,9,0
2020-07-01 7:00,18.5,0.1,0,95,8,0.2952
2020-07-01 8:00,20,0.9,360,86,9,0.9576
2020-07-01 9:00,19.7,2.2,160,90,10,1.6884
2020-07-01 10:00,20.5,0,0,84,10,2.3508
2020-07-01 11:00,22.7,1.3,230,73,9,2.8728
2020-07-01 12:00,24.3,2.8,230,67,7,3.204
2020-07-01 13:00,23.5,3.5,230,64,9,3.3192
2020-07-01 14:00,23.6,2.9,230,67,8,3.204
2020-07-01 15:00,23.4,2.9,230,70,9,2.8728
2020-07-01 16:00,22.7,3.2,360,75,9,2.3508
2020-07-01 17:00,22.1,2.1,360,79,8,1.6884
2020-07-01 18:00,22,1.8,360,81,8,0.9576
2020-07-01 19:00,21.6,2.3,360,84,2,0.2952
2020-07-01 20:00,21.2,1.8,340,86,8,0
2020-07-02 5:00,19.7,0.2,0,97,8,0
2020-07-02 6:00,19.4,0.2,0,97,8,0
2020-07-02 7:00,20.3,0.5,250,95,5,0.2916
2020-07-02 8:00,22,0.4,0,82,4,0.9576
2020-07-02 9:00,23.3,2.6,20,75,3,1.6884
2020-07-02 10:00,24.9,2.2,360,68,1,2.3508
2020-07-02 11:00,25.3,2.2,360,67,6,2.8728
2020-07-02 12:00,26.4,1.7,360,61,5,3.204
2020-07-02 13:00,27.4,2.3,50,58,7,3.3156
2020-07-02 14:00,27.8,1.3,50,60,7,3.204
2020-07-02 15:00,27.3,1.8,20,60,7,2.8728
2020-07-02 16:00,28,2,50,62,6,2.3508
2020-07-02 17:00,26.6,3.2,20,61,9,1.6884
2020-07-02 18:00,24.6,2.2,20,67,8,0.9576
2020-07-02 19:00,22.8,3.1,360,75,8,0.2916
2020-07-02 20:00,21.7,0.5,360,83,8,0
2020-07-03 5:00,20.6,0,0,93,7,0
2020-07-03 6:00,20.9,0.3,0,95,7,0
2020-07-03 7:00,21.8,0.7,180,86,10,0.2916
2020-07-03 8:00,22.4,1.3,200,84,10,0.954
2020-07-03 9:00,23.8,2,230,74,9,1.6848
2020-07-03 10:00,25.3,1.6,230,66,9,2.3472
2020-07-03 11:00,25.8,2.3,250,59,9,2.8692
2020-07-03 12:00,26.2,2.4,230,56,10,3.2004
2020-07-03 13:00,27.2,3.1,250,48,10,3.3156
2020-07-03 14:00,26.4,2.7,270,47,10,3.2004
2020-07-03 15:00,25.7,2.4,270,48,9,2.8692
2020-07-03 16:00,25.7,2.1,270,50,9,2.3472
2020-07-03 17:00,24.4,2.5,290,55,10,1.6848
2020-07-03 18:00,22.7,1.4,290,66,10,0.954
2020-07-03 19:00,21.1,1,230,76,10,0.2916
2020-07-03 20:00,20.3,1,230,83,10,0
2020-07-04 5:00,19,0,0,92,9,0
2020-07-04 6:00,18.9,0.2,0,93,8,0
2020-07-04 7:00,19.4,0.5,140,92,9,0.288
2020-07-04 8:00,20.6,1.1,200,77,6,0.9504
2020-07-04 9:00,21.8,1,140,75,10,1.6812
2020-07-04 10:00,22.4,1.7,160,74,9,2.3472
2020-07-04 11:00,23.6,1.5,140,64,10,2.8692
2020-07-04 12:00,25.8,1.5,160,56,8,3.2004
2020-07-04 13:00,26.2,2,110,56,7,3.3156
2020-07-04 14:00,26.7,1.1,140,52,8,3.2004
2020-07-04 15:00,26.2,1.5,70,58,8,2.8692
2020-07-04 16:00,24.4,3.9,110,63,8,2.3472
2020-07-04 17:00,25.4,2.9,110,59,8,1.6812
2020-07-04 18:00,23.7,2.3,110,67,6,0.9504
2020-07-04 19:00,22.8,1.6,110,73,8,0.288
2020-07-04 20:00,21.1,1.2,90,74,7,0
2020-07-05 5:00,18.2,0,0,97,8,0
2020-07-05 6:00,18.4,0.3,0,97,9,0
2020-07-05 7:00,19,0.4,0,97,9,0.288
2020-07-05 8:00,20,0.6,20,96,7,0.9504
2020-07-05 9:00,21.9,1.4,360,81,9,1.6812
2020-07-05 10:00,22.8,0.9,90,74,9,2.3436
2020-07-05 11:00,24.7,1.5,70,61,7,2.8656
2020-07-05 12:00,25.4,1.2,320,60,10,3.1968
2020-07-05 13:00,25.7,1.6,70,59,9,3.312
2020-07-05 14:00,26.3,1.7,20,59,9,3.1968
2020-07-05 15:00,24.8,2.9,20,68,9,2.8656
2020-07-05 16:00,25.5,1.7,20,64,9,2.3436
2020-07-05 17:00,26.1,1.4,20,62,5,1.6812
2020-07-05 18:00,26.3,1.7,70,63,6,0.9504
2020-07-05 19:00,24.3,0.6,360,69,7,0.288
2020-07-05 20:00,22.3,1.3,140,74,8,0
2020-07-06 5:00,19.7,0.5,230,94,6,0
2020-07-06 6:00,20.2,0.4,0,90,6,0
2020-07-06 7:00,21.2,0.1,0,88,9,0.2844
2020-07-06 8:00,22,1.3,200,80,9,0.9468
2020-07-06 9:00,24.9,2,180,67,8,1.6776
2020-07-06 10:00,24.4,1.8,160,72,9,2.34
2020-07-06 11:00,26.2,1.8,110,65,7,2.8656
2020-07-06 12:00,27.9,1.5,50,59,8,3.1968
2020-07-06 13:00,28.5,1.1,340,57,7,3.312
2020-07-06 14:00,29.1,1.5,140,55,7,3.1968
2020-07-06 15:00,28.4,5,50,61,8,2.8656
2020-07-06 16:00,28.3,1.6,110,58,7,2.34
2020-07-06 17:00,28.1,2.4,50,62,5,1.6776
2020-07-06 18:00,26.7,2.7,50,62,5,0.9468
2020-07-06 19:00,25,0.1,0,70,4,0.2844
2020-07-06 20:00,23.9,1.3,360,76,1,0
2020-07-07 5:00,20.9,0.1,0,96,6,0
2020-07-07 6:00,21.1,1.3,20,97,9,0
2020-07-07 7:00,21.6,0.3,0,96,8,0.2808
2020-07-07 8:00,22.4,0.9,360,89,9,0.9432
2020-07-07 9:00,22.9,0.9,20,87,9,1.674
2020-07-07 10:00,24,0.8,360,75,10,2.34
2020-07-07 11:00,25,1.6,360,69,10,2.862
2020-07-07 12:00,25.8,2.2,50,72,10,3.1932
2020-07-07 13:00,25,1.7,360,72,9,3.3084
2020-07-07 14:00,25.7,2.3,140,71,9,3.1932
2020-07-07 15:00,26.6,2.7,110,65,7,2.862
2020-07-07 16:00,26.3,2.2,110,67,8,2.34
2020-07-07 17:00,25.9,1.2,50,67,3,1.674
2020-07-07 18:00,26.2,2.2,360,69,2,0.9432
2020-07-07 19:00,25.1,2,110,66,1,0.2808
2020-07-07 20:00,22.4,1.6,140,82,2,0
2020-07-08 5:00,17.6,0.2,0,97,0,0
