일시,기온(°C),풍속(m/s),풍향(16방위),습도(%),전운량(10분위),c일사량
2020-10-03 10:00:00,18.5,0.1,0.0,95.0,10.0,1.9404
2020-10-03 11:00:00,19.4,0.7,200.0,87.0,10.0,2.3004
2020-10-03 12:00:00,20.1,0.9,250.0,83.0,8.0,2.4228
2020-10-03 13:00:00,22.6,0.6,50.0,62.0,8.0,2.3004
2020-10-03 14:00:00,22.3,0.7,270.0,52.0,8.0,1.9404
2020-10-03 15:00:00,23.8,1.4,270.0,53.0,7.0,1.386
2020-10-03 16:00:00,22.7,1.9,290.0,59.0,7.0,0.7128
2020-10-03 17:00:00,20.7,2.5,320.0,67.0,9.0,0.1188
2020-10-03 18:00:00,19.5,1.2,320.0,78.0,10.0,0.0
2020-10-03 19:00:00,18.8,0.2,0.0,85.0,10.0,0.0
2020-10-04 07:00:00,16.3,0.2,0.0,98.0,1.0,0.1116
2020-10-04 08:00:00,16.8,0.3,0.0,98.0,10.0,0.6984
2020-10-04 09:00:00,17.7,0.8,200.0,96.0,9.0,1.368
2020-10-04 10:00:00,20.6,1.8,230.0,69.0,10.0,1.9224
2020-10-04 11:00:00,20.2,2.8,290.0,64.0,9.0,2.2824
2020-10-04 12:00:00,21.8,2.9,270.0,55.0,7.0,2.4048
2020-10-04 13:00:00,21.7,3.1,270.0,52.0,9.0,2.2824
2020-10-04 14:00:00,22.7,3.9,250.0,50.0,7.0,1.9224
2020-10-04 15:00:00,20.9,4.6,290.0,57.0,7.0,1.368
2020-10-04 16:00:00,20.2,3.8,270.0,64.0,10.0,0.6984
2020-10-04 17:00:00,18.6,6.8,320.0,74.0,10.0,0.1116
2020-10-04 18:00:00,16.8,7.7,320.0,67.0,10.0,0.0
2020-10-04 19:00:00,15.4,6.0,320.0,61.0,10.0,0.0
2020-10-05 07:00:00,6.5,0.5,340.0,90.0,0.0,0.1044
2020-10-05 08:00:00,9.8,0.0,0.0,79.0,3.0,0.684
2020-10-05 09:00:00,13.2,0.3,0.0,71.0,4.0,1.35
2020-10-05 10:00:00,16.2,1.6,200.0,51.0,8.0,1.9044
2020-10-05 11:00:00,18.2,4.7,320.0,44.0,7.0,2.2608
2020-10-05 12:00:00,18.1,5.3,320.0,45.0,4.0,2.3868
2020-10-05 13:00:00,17.9,4.7,340.0,46.0,7.0,2.2608
2020-10-05 14:00:00,17.7,5.3,320.0,46.0,8.0,1.9044
2020-10-05 15:00:00,17.3,4.6,320.0,48.0,3.0,1.35
2020-10-05 16:00:00,17.1,3.7,320.0,50.0,3.0,0.684
2020-10-05 17:00:00,16.2,3.3,320.0,52.0,2.0,0.1044
2020-10-05 18:00:00,14.8,1.7,320.0,61.0,8.0,0.0
2020-10-05 19:00:00,12.8,0.6,320.0,74.0,7.0,0.0
2020-10-06 07:00:00,7.2,0.2,0.0,95.0,0.0,0.0972
2020-10-06 08:00:00,10.8,0.0,0.0,89.0,0.0,0.666
2020-10-06 09:00:00,14.5,0.6,250.0,75.0,0.0,1.332
2020-10-06 10:00:00,16.9,1.5,20.0,55.0,0.0,1.8864
2020-10-06 11:00:00,19.1,1.8,320.0,48.0,1.0,2.2428
2020-10-06 12:00:00,18.5,5.0,320.0,41.0,0.0,2.3652
2020-10-06 13:00:00,19.2,3.1,320.0,38.0,2.0,2.2428
2020-10-06 14:00:00,19.1,3.3,340.0,36.0,0.0,1.8864
2020-10-06 15:00:00,19.1,3.0,340.0,41.0,0.0,1.332
2020-10-06 16:00:00,18.1,3.3,360.0,40.0,0.0,0.666
2020-10-06 17:00:00,17.5,2.1,360.0,41.0,0.0,0.0972
2020-10-06 18:00:00,14.1,0.4,0.0,59.0,0.0,0.0
2020-10-06 19:00:00,11.8,0.5,20.0,72.0,6.0,0.0
2020-10-07 07:00:00,10.2,1.2,50.0,73.0,7.0,0.09
2020-10-07 08:00:00,12.2,0.7,50.0,67.0,4.0,0.6516
2020-10-07 09:00:00,15.1,1.4,70.0,56.0,6.0,1.314
2020-10-07 10:00:00,17.3,1.9,360.0,48.0,3.0,1.8648
2020-10-07 11:00:00,17.1,2.8,50.0,49.0,8.0,2.2248
2020-10-07 12:00:00,17.4,2.9,50.0,50.0,10.0,2.3472
2020-10-07 13:00:00,20.1,2.8,70.0,40.0,7.0,2.2248
2020-10-07 14:00:00,19.6,2.3,70.0,33.0,8.0,1.8648
2020-10-07 15:00:00,20.7,2.7,50.0,30.0,7.0,1.314
2020-10-07 16:00:00,20.9,1.8,50.0,27.0,8.0,0.6516
2020-10-07 17:00:00,19.5,1.5,20.0,34.0,9.0,0.09
2020-10-07 18:00:00,17.5,1.1,360.0,50.0,8.0,0.0
2020-10-07 19:00:00,17.0,1.5,20.0,50.0,7.0,0.0
2020-10-08 07:00:00,11.6,1.1,50.0,84.0,0.0,0.0828
2020-10-08 08:00:00,14.1,1.4,20.0,73.0,0.0,0.6372
2020-10-08 09:00:00,15.8,2.4,70.0,67.0,0.0,1.296
2020-10-08 10:00:00,18.4,2.7,70.0,57.0,0.0,1.8468
2020-10-08 11:00:00,19.9,2.8,70.0,50.0,0.0,2.2032
2020-10-08 12:00:00,20.7,3.0,70.0,49.0,0.0,2.3292
2020-10-08 13:00:00,21.4,3.9,70.0,43.0,0.0,2.2032
2020-10-08 14:00:00,21.9,3.0,70.0,43.0,0.0,1.8468
2020-10-08 15:00:00,22.2,4.0,50.0,41.0,0.0,1.296
2020-10-08 16:00:00,22.5,2.7,50.0,39.0,0.0,0.6372
2020-10-08 17:00:00,21.6,2.6,70.0,41.0,0.0,0.0828
2020-10-08 18:00:00,19.8,2.3,70.0,39.0,0.0,0.0
2020-10-08 19:00:00,18.3,1.5,70.0,43.0,0.0,0.0
2020-10-09 07:00:00,10.9,1.0,70.0,72.0,6.0,0.0756
2020-10-09 08:00:00,13.2,0.0,0.0,68.0,4.0,0.6228
2020-10-09 09:00:00,16.1,1.5,50.0,55.0,6.0,1.278
2020-10-09 10:00:00,18.2,2.1,50.0,50.0,4.0,1.8288
2020-10-09 11:00:00,19.7,3.5,70.0,47.0,5.0,2.1852
2020-10-09 12:00:00,21.0,2.8,70.0,45.0,2.0,2.3076
2020-10-09 13:00:00,21.9,3.6,70.0,43.0,0.0,2.1852
2020-10-09 14:00:00,22.7,2.7,70.0,40.0,0.0,1.8288
2020-10-09 15:00:00,22.8,2.9,70.0,40.0,1.0,1.278
2020-10-09 16:00:00,22.9,2.3,90.0,40.0,1.0,0.6228
2020-10-09 17:00:00,21.9,2.2,50.0,41.0,0.0,0.0756
2020-10-09 18:00:00,19.7,1.2,50.0,49.0,0.0,0.0
2020-10-09 19:00:00,16.5,0.6,20.0,63.0,0.0,0.0
2020-10-10 07:00:00,11.5,1.3,50.0,81.0,0.0,0.0684
2020-10-10 08:00:00,13.8,1.7,50.0,73.0,0.0,0.6048
2020-10-10 09:00:00,15.9,2.3,70.0,65.0,1.0,1.26
2020-10-10 10:00:00,18.1,2.4,50.0,57.0,0.0,1.8108
2020-10-10 11:00:00,19.5,2.4,50.0,50.0,1.0,2.1672
2020-10-10 12:00:00,20.6,2.6,70.0,45.0,3.0,2.2896
2020-10-10 13:00:00,21.5,2.6,20.0,40.0,3.0,2.1672
2020-10-10 14:00:00,21.7,2.6,20.0,43.0,8.0,1.8108
2020-10-10 15:00:00,21.0,3.7,360.0,46.0,8.0,1.26
2020-10-10 16:00:00,19.1,3.3,360.0,51.0,8.0,0.6048
2020-10-10 17:00:00,18.1,1.6,360.0,58.0,8.0,0.0684
2020-10-10 18:00:00,17.1,1.4,50.0,62.0,9.0,0.0
2020-10-10 19:00:00,16.2,0.6,360.0,66.0,8.0,0.0
2020-10-11 07:00:00,11.6,0.9,360.0,87.0,0.0,0.0612
2020-10-11 08:00:00,14.5,1.0,50.0,74.0,3.0,0.5904
2020-10-11 09:00:00,16.8,0.5,360.0,65.0,3.0,1.242
2020-10-11 10:00:00,19.6,0.9,290.0,58.0,2.0,1.7892
2020-10-11 11:00:00,20.7,2.0,230.0,54.0,7.0,2.1456
2020-10-11 12:00:00,19.5,1.7,180.0,60.0,9.0,2.268
2020-10-11 13:00:00,18.5,2.5,230.0,63.0,10.0,2.1456
2020-10-11 14:00:00,18.5,0.9,230.0,64.0,10.0,1.7892
2020-10-11 15:00:00,18.5,1.3,200.0,66.0,10.0,1.242
2020-10-11 16:00:00,18.3,0.7,320.0,70.0,10.0,0.5904
2020-10-11 17:00:00,17.5,0.6,320.0,73.0,10.0,0.0612
2020-10-11 18:00:00,16.9,0.6,290.0,77.0,10.0,0.0
2020-10-11 19:00:00,16.4,0.2,0.0,83.0,10.0,0.0
2020-10-12 07:00:00,13.8,0.6,110.0,96.0,10.0,0.054
2020-10-12 08:00:00,14.2,0.1,0.0,96.0,10.0,0.576
2020-10-12 09:00:00,16.3,0.0,0.0,93.0,10.0,1.224
2020-10-12 10:00:00,18.3,0.7,250.0,79.0,7.0,1.7712
2020-10-12 11:00:00,20.9,2.8,320.0,51.0,5.0,2.1276
2020-10-12 12:00:00,22.2,2.7,290.0,45.0,5.0,2.25
2020-10-12 13:00:00,22.6,3.2,320.0,49.0,7.0,2.1276
2020-10-12 14:00:00,20.2,5.1,320.0,64.0,10.0,1.7712
2020-10-12 15:00:00,19.6,3.9,340.0,59.0,5.0,1.224
2020-10-12 16:00:00,18.3,4.3,320.0,50.0,2.0,0.576
2020-10-12 17:00:00,17.5,2.4,320.0,54.0,3.0,0.054
2020-10-12 18:00:00,14.8,1.7,290.0,62.0,1.0,0.0
2020-10-12 19:00:00,13.4,1.1,160.0,71.0,1.0,0.0
2020-10-13 07:00:00,5.6,0.2,0.0,93.0,2.0,0.0504
2020-10-13 08:00:00,8.7,0.2,0.0,89.0,6.0,0.5616
2020-10-13 09:00:00,13.9,0.4,0.0,72.0,9.0,1.206
2020-10-13 10:00:00,16.8,2.1,340.0,36.0,5.0,1.7532
2020-10-13 11:00:00,17.1,3.1,340.0,35.0,8.0,2.106
2020-10-13 12:00:00,17.4,2.8,360.0,34.0,8.0,2.232
2020-10-13 13:00:00,17.7,2.9,360.0,32.0,8.0,2.106
2020-10-13 14:00:00,17.5,2.9,360.0,34.0,9.0,1.7532
2020-10-13 15:00:00,17.4,3.4,340.0,30.0,7.0,1.206
2020-10-13 16:00:00,17.1,2.8,360.0,31.0,9.0,0.5616
2020-10-13 17:00:00,16.3,1.1,20.0,41.0,8.0,0.0504
2020-10-13 18:00:00,13.5,0.0,0.0,62.0,7.0,0.0
2020-10-14 07:00:00,10.1,0.5,140.0,89.0,10.0,0.0432
2020-10-14 08:00:00,11.5,0.6,270.0,87.0,10.0,0.5472
2020-10-14 09:00:00,13.6,0.0,0.0,77.0,10.0,1.188
2020-10-14 10:00:00,16.4,0.5,250.0,74.0,10.0,1.7316
2020-10-14 11:00:00,18.4,2.2,320.0,58.0,10.0,2.088
2020-10-14 12:00:00,18.2,2.5,360.0,47.0,10.0,2.2104
2020-10-14 13:00:00,18.9,4.4,320.0,40.0,9.0,2.088
2020-10-14 14:00:00,18.4,4.1,320.0,30.0,5.0,1.7316
2020-10-14 15:00:00,17.1,4.5,320.0,35.0,7.0,1.188
2020-10-14 16:00:00,17.3,4.2,340.0,29.0,2.0,0.5472
2020-10-14 17:00:00,16.1,2.8,320.0,32.0,0.0,0.0432
2020-10-14 18:00:00,13.5,2.3,320.0,47.0,4.0,0.0
2020-10-15 07:00:00,7.2,0.3,0.0,65.0,9.0,0.0396
2020-10-15 08:00:00,8.2,0.0,0.0,76.0,9.0,0.5292
2020-10-15 09:00:00,10.6,1.7,50.0,44.0,9.0,1.17
2020-10-15 10:00:00,12.8,1.8,50.0,41.0,8.0,1.7136
2020-10-15 11:00:00,13.5,2.5,50.0,38.0,5.0,2.07
2020-10-15 12:00:00,14.8,1.8,50.0,32.0,8.0,2.1924
2020-10-15 13:00:00,16.7,2.2,340.0,26.0,6.0,2.07
2020-10-15 14:00:00,16.8,1.7,360.0,27.0,7.0,1.7136
2020-10-15 15:00:00,16.9,2.6,340.0,29.0,6.0,1.17
2020-10-15 16:00:00,16.6,1.9,360.0,32.0,8.0,0.5292
2020-10-15 17:00:00,14.5,2.1,320.0,46.0,8.0,0.0396
2020-10-15 18:00:00,11.8,0.2,0.0,59.0,8.0,0.0
2020-10-16 07:00:00,9.7,0.9,20.0,65.0,10.0,0.036
2020-10-16 08:00:00,11.1,1.0,50.0,55.0,10.0,0.5148
2020-10-16 09:00:00,12.3,1.8,50.0,51.0,10.0,1.152
2020-10-16 10:00:00,13.8,1.8,50.0,45.0,10.0,1.6956
2020-10-16 11:00:00,15.3,1.9,20.0,40.0,10.0,2.0484
2020-10-16 12:00:00,15.6,1.2,360.0,48.0,10.0,2.1708
2020-10-16 13:00:00,15.7,1.1,360.0,50.0,10.0,2.0484
2020-10-16 14:00:00,16.0,2.2,20.0,51.0,10.0,1.6956
2020-10-16 15:00:00,16.3,1.3,20.0,49.0,10.0,1.152
2020-10-16 16:00:00,15.9,0.9,360.0,52.0,10.0,0.5148
2020-10-16 17:00:00,14.9,1.3,20.0,56.0,9.0,0.036
2020-10-16 18:00:00,13.4,0.3,0.0,67.0,9.0,0.0
2020-10-17 07:00:00,10.7,1.0,20.0,94.0,9.0,0.0288
2020-10-17 08:00:00,11.3,0.4,0.0,94.0,3.0,0.5004
2020-10-17 09:00:00,14.5,1.2,110.0,72.0,3.0,1.134
2020-10-17 10:00:00,15.8,1.1,20.0,64.0,0.0,1.6776
2020-10-17 11:00:00,17.4,2.0,340.0,53.0,1.0,2.0304
2020-10-17 12:00:00,18.2,1.8,360.0,48.0,4.0,2.1492
2020-10-17 13:00:00,18.3,2.9,360.0,51.0,3.0,2.0304
2020-10-17 14:00:00,19.5,3.7,320.0,34.0,0.0,1.6776
2020-10-17 15:00:00,19.0,3.4,320.0,29.0,0.0,1.134
2020-10-17 16:00:00,18.1,3.9,320.0,37.0,0.0,0.5004
2020-10-17 17:00:00,16.2,3.1,320.0,41.0,0.0,0.0288
2020-10-17 18:00:00,12.7,1.1,320.0,55.0,0.0,0.0
2020-10-18 07:00:00,4.7,0.2,0.0,94.0,0.0,0.0252
2020-10-18 08:00:00,7.5,0.0,0.0,95.0,1.0,0.486
2020-10-18 09:00:00,11.8,0.2,0.0,79.0,0.0,1.1196
2020-10-18 10:00:00,16.2,0.4,0.0,60.0,0.0,1.656
2020-10-18 11:00:00,18.1,2.2,20.0,41.0,0.0,2.0088
2020-10-18 12:00:00,18.9,1.8,70.0,39.0,1.0,2.1312
2020-10-18 13:00:00,19.8,2.4,360.0,39.0,0.0,2.0088
2020-10-18 14:00:00,19.9,2.6,360.0,41.0,0.0,1.656
2020-10-18 15:00:00,19.5,4.0,320.0,45.0,0.0,1.1196
2020-10-18 16:00:00,18.7,3.5,340.0,49.0,0.0,0.486
2020-10-18 17:00:00,17.5,3.2,320.0,55.0,0.0,0.0252
2020-10-18 18:00:00,14.6,0.6,290.0,67.0,2.0,0.0
2020-10-19 07:00:00,6.7,0.0,0.0,95.0,0.0,0.0216
2020-10-19 08:00:00,8.7,0.0,0.0,96.0,6.0,0.4752
2020-10-19 09:00:00,13.7,0.1,0.0,86.0,0.0,1.1016
2020-10-19 10:00:00,17.3,1.6,70.0,70.0,0.0,1.638
2020-10-19 11:00:00,18.6,1.6,360.0,56.0,0.0,1.9908
2020-10-19 12:00:00,20.0,1.1,320.0,46.0,0.0,2.1096
2020-10-19 13:00:00,21.3,2.5,320.0,40.0,0.0,1.9908
2020-10-19 14:00:00,21.5,2.4,340.0,39.0,0.0,1.638
2020-10-19 15:00:00,21.1,3.1,340.0,47.0,0.0,1.1016
2020-10-19 16:00:00,20.1,3.1,320.0,49.0,0.0,0.4752
2020-10-19 17:00:00,18.1,2.6,340.0,61.0,0.0,0.0216
2020-10-19 18:00:00,15.3,0.1,0.0,77.0,0.0,0.0
2020-10-20 07:00:00,6.0,0.0,0.0,96.0,7.0,0.018
2020-10-20 08:00:00,8.4,0.0,0.0,98.0,7.0,0.4608
2020-10-20 09:00:00,11.3,0.1,0.0,99.0,7.0,1.0836
2020-10-20 10:00:00,17.2,2.0,50.0,83.0,1.0,1.62
2020-10-20 11:00:00,19.4,1.4,20.0,56.0,0.0,1.9692
2020-10-20 12:00:00,20.7,2.2,50.0,39.0,0.0,2.0916
2020-10-20 13:00:00,21.5,1.7,110.0,34.0,0.0,1.9692
2020-10-20 14:00:00,22.0,1.6,340.0,28.0,0.0,1.62
2020-10-20 15:00:00,21.9,2.1,340.0,35.0,0.0,1.0836
2020-10-20 16:00:00,20.5,2.8,360.0,36.0,0.0,0.4608
2020-10-20 17:00:00,19.0,1.4,20.0,37.0,0.0,0.018
2020-10-20 18:00:00,15.4,0.4,0.0,56.0,2.0,0.0
2020-10-21 07:00:00,9.8,0.2,0.0,91.0,10.0,0.018
2020-10-21 08:00:00,11.3,0.0,0.0,89.0,10.0,0.4464
2020-10-21 09:00:00,12.9,0.0,0.0,82.0,10.0,1.0656
2020-10-21 10:00:00,14.6,0.9,270.0,75.0,10.0,1.5984
2020-10-21 11:00:00,15.3,0.3,0.0,70.0,10.0,1.9512
2020-10-21 12:00:00,16.3,0.6,180.0,68.0,10.0,2.07
2020-10-21 13:00:00,16.4,1.3,180.0,70.0,10.0,1.9512
2020-10-21 14:00:00,17.1,0.7,160.0,67.0,10.0,1.5984
2020-10-21 15:00:00,17.7,1.3,230.0,64.0,10.0,1.0656
2020-10-21 16:00:00,18.0,1.2,200.0,59.0,9.0,0.4464
2020-10-21 17:00:00,17.1,1.3,160.0,64.0,10.0,0.018
2020-10-21 18:00:00,15.5,0.5,140.0,74.0,10.0,0.0
2020-10-22 07:00:00,11.5,0.2,0.0,99.0,7.0,0.0144
2020-10-22 08:00:00,13.1,0.5,50.0,99.0,7.0,0.432
2020-10-22 09:00:00,14.4,1.4,270.0,99.0,9.0,1.0476
2020-10-22 10:00:00,16.3,1.1,230.0,97.0,6.0,1.5804
2020-10-22 11:00:00,18.1,3.8,320.0,60.0,7.0,1.9296
2020-10-22 12:00:00,17.7,5.6,320.0,64.0,6.0,2.052
2020-10-22 13:00:00,17.9,5.2,340.0,42.0,7.0,1.9296
2020-10-22 14:00:00,17.5,6.5,320.0,41.0,2.0,1.5804
2020-10-22 15:00:00,16.8,5.8,320.0,40.0,3.0,1.0476
2020-10-22 16:00:00,16.1,5.6,320.0,36.0,0.0,0.432
2020-10-22 17:00:00,14.4,4.8,320.0,42.0,1.0,0.0144
2020-10-22 18:00:00,12.3,4.5,290.0,49.0,1.0,0.0
2020-10-23 07:00:00,7.6,1.3,20.0,70.0,0.0,0.0108
2020-10-23 08:00:00,9.2,1.3,320.0,63.0,0.0,0.4176
2020-10-23 09:00:00,9.9,3.0,360.0,61.0,1.0,1.0296
2020-10-23 10:00:00,11.4,4.1,340.0,50.0,3.0,1.5624
2020-10-23 11:00:00,11.9,5.8,320.0,47.0,1.0,1.9116
2020-10-23 12:00:00,11.8,4.1,340.0,50.0,0.0,2.0304
2020-10-23 13:00:00,12.9,5.2,320.0,43.0,0.0,1.9116
2020-10-23 14:00:00,13.4,5.6,320.0,42.0,0.0,1.5624
2020-10-23 15:00:00,13.4,5.6,320.0,40.0,0.0,1.0296
2020-10-23 16:00:00,13.3,5.2,320.0,41.0,0.0,0.4176
2020-10-23 17:00:00,12.0,4.7,320.0,44.0,0.0,0.0108
2020-10-23 18:00:00,10.1,2.8,290.0,51.0,0.0,0.0
2020-10-24 07:00:00,4.8,0.7,50.0,74.0,0.0,0.0108
2020-10-24 08:00:00,8.0,1.5,20.0,54.0,0.0,0.4068
2020-10-24 09:00:00,10.1,4.0,340.0,37.0,0.0,1.0152
2020-10-24 10:00:00,11.6,3.3,340.0,34.0,0.0,1.5444
2020-10-24 11:00:00,12.4,3.8,340.0,30.0,0.0,1.89
2020-10-24 12:00:00,13.0,5.6,320.0,32.0,0.0,2.0124
2020-10-24 13:00:00,13.4,4.9,320.0,31.0,0.0,1.89
2020-10-24 14:00:00,14.0,5.6,320.0,30.0,0.0,1.5444
2020-10-24 15:00:00,14.0,4.4,320.0,34.0,0.0,1.0152
2020-10-24 16:00:00,14.0,3.6,340.0,40.0,0.0,0.4068
2020-10-24 17:00:00,13.1,2.5,290.0,47.0,0.0,0.0108
2020-10-24 18:00:00,10.8,1.2,270.0,56.0,0.0,0.0
2020-10-25 07:00:00,3.3,0.0,0.0,95.0,0.0,0.0072
2020-10-25 08:00:00,5.8,0.2,0.0,94.0,1.0,0.3924
2020-10-25 09:00:00,10.4,0.3,0.0,86.0,0.0,0.9972
2020-10-25 10:00:00,14.9,1.5,180.0,65.0,0.0,1.5264
2020-10-25 11:00:00,17.6,3.7,320.0,50.0,3.0,1.872
2020-10-25 12:00:00,18.5,4.3,320.0,41.0,4.0,1.9908
2020-10-25 13:00:00,19.3,4.4,290.0,31.0,6.0,1.872
2020-10-25 14:00:00,18.3,3.7,290.0,42.0,8.0,1.5264
2020-10-25 15:00:00,18.5,2.5,290.0,44.0,8.0,0.9972
2020-10-25 16:00:00,18.0,2.9,320.0,40.0,5.0,0.3924
2020-10-25 17:00:00,16.5,2.2,320.0,42.0,0.0,0.0072
2020-10-25 18:00:00,12.0,0.1,0.0,64.0,3.0,0.0
2020-10-26 07:00:00,5.9,0.1,0.0,96.0,3.0,0.0072
2020-10-26 08:00:00,7.4,0.2,0.0,96.0,5.0,0.378
2020-10-26 09:00:00,12.0,0.2,0.0,83.0,0.0,0.9792
2020-10-26 10:00:00,14.7,0.4,0.0,74.0,3.0,1.5048
2020-10-26 11:00:00,16.8,0.9,140.0,61.0,5.0,1.854
2020-10-26 12:00:00,18.1,1.6,290.0,53.0,7.0,1.9728
2020-10-26 13:00:00,19.1,2.2,320.0,50.0,7.0,1.854
2020-10-26 14:00:00,19.5,2.6,320.0,39.0,6.0,1.5048
2020-10-26 15:00:00,19.3,2.7,340.0,31.0,3.0,0.9792
2020-10-26 16:00:00,18.4,3.5,320.0,29.0,4.0,0.378
2020-10-26 17:00:00,16.3,2.4,320.0,49.0,0.0,0.0072
2020-10-26 18:00:00,13.3,0.4,0.0,65.0,4.0,0.0
2020-10-27 07:00:00,5.6,0.0,0.0,96.0,7.0,0.0036
2020-10-27 08:00:00,7.7,0.1,0.0,96.0,0.0,0.3672
2020-10-27 09:00:00,10.7,0.2,0.0,95.0,4.0,0.9648
2020-10-27 10:00:00,14.6,0.9,230.0,81.0,0.0,1.4868
2020-10-27 11:00:00,17.0,1.8,230.0,70.0,1.0,1.8324
2020-10-27 12:00:00,18.7,1.2,290.0,48.0,0.0,1.9548
2020-10-27 13:00:00,19.6,1.9,230.0,48.0,1.0,1.8324
2020-10-27 14:00:00,19.5,2.1,230.0,54.0,1.0,1.4868
2020-10-27 15:00:00,18.0,3.2,340.0,62.0,1.0,0.9648
2020-10-27 16:00:00,17.8,3.4,340.0,60.0,1.0,0.3672
2020-10-27 17:00:00,16.5,1.6,320.0,69.0,0.0,0.0036
2020-10-27 18:00:00,14.8,1.0,320.0,78.0,0.0,0.0
2020-10-28 07:00:00,9.9,0.4,0.0,96.0,7.0,0.0036
2020-10-28 08:00:00,10.5,0.1,0.0,97.0,5.0,0.3528
2020-10-28 09:00:00,14.0,0.2,0.0,95.0,0.0,0.9468
2020-10-28 10:00:00,16.8,1.5,360.0,58.0,1.0,1.4688
2020-10-28 11:00:00,18.0,3.3,320.0,43.0,2.0,1.8144
2020-10-28 12:00:00,17.8,5.1,320.0,39.0,0.0,1.9332
2020-10-28 13:00:00,18.1,3.4,320.0,37.0,0.0,1.8144
2020-10-28 14:00:00,17.1,4.1,320.0,38.0,6.0,1.4688
2020-10-28 15:00:00,17.4,4.0,320.0,28.0,2.0,0.9468
2020-10-28 16:00:00,16.2,3.7,320.0,32.0,5.0,0.3528
2020-10-28 17:00:00,15.4,3.0,320.0,30.0,0.0,0.0036
2020-10-28 18:00:00,12.1,0.9,290.0,44.0,0.0,0.0
2020-10-29 07:00:00,1.9,0.2,0.0,87.0,6.0,0.0036
2020-10-29 08:00:00,4.9,0.2,0.0,78.0,3.0,0.342
2020-10-29 09:00:00,9.2,0.3,0.0,68.0,6.0,0.9288
2020-10-29 10:00:00,13.4,1.3,20.0,41.0,7.0,1.4508
2020-10-29 11:00:00,15.1,2.0,360.0,26.0,4.0,1.7964
2020-10-29 12:00:00,15.8,2.6,360.0,22.0,1.0,1.9152
2020-10-29 13:00:00,17.3,2.6,290.0,24.0,0.0,1.7964
2020-10-29 14:00:00,17.2,3.4,320.0,27.0,4.0,1.4508
2020-10-29 15:00:00,15.8,3.3,320.0,34.0,6.0,0.9288
2020-10-29 16:00:00,13.8,2.7,320.0,38.0,6.0,0.342
2020-10-29 17:00:00,13.4,2.5,320.0,37.0,6.0,0.0036
2020-10-29 18:00:00,9.6,0.5,50.0,55.0,1.0,0.0
2020-10-30 07:00:00,2.8,0.9,70.0,87.0,0.0,0.0
2020-10-30 08:00:00,5.1,0.5,70.0,77.0,0.0,0.3312
2020-10-30 09:00:00,10.5,0.7,20.0,55.0,0.0,0.9144
2020-10-30 10:00:00,13.5,1.4,50.0,39.0,0.0,1.4328
2020-10-30 11:00:00,15.5,2.0,70.0,30.0,0.0,1.7748
2020-10-30 12:00:00,17.2,2.3,70.0,28.0,0.0,1.8972
2020-10-30 13:00:00,17.9,2.4,70.0,21.0,0.0,1.7748
2020-10-30 14:00:00,18.8,2.0,20.0,19.0,0.0,1.4328
2020-10-30 15:00:00,18.8,1.3,70.0,20.0,0.0,0.9144
2020-10-30 16:00:00,18.2,1.4,50.0,21.0,0.0,0.3312
2020-10-30 17:00:00,16.4,1.7,20.0,32.0,0.0,0.0
2020-10-30 18:00:00,13.0,1.1,20.0,49.0,0.0,0.0
2020-10-31 07:00:00,4.6,0.2,0.0,91.0,4.0,0.0
2020-10-31 08:00:00,6.4,0.0,0.0,88.0,0.0,0.3168
2020-10-31 09:00:00,11.5,0.9,270.0,71.0,7.0,0.8964
2020-10-31 10:00:00,14.2,0.8,230.0,63.0,6.0,1.4148
2020-10-31 11:00:00,16.5,3.9,200.0,48.0,3.0,1.7568
2020-10-31 12:00:00,18.1,4.1,200.0,41.0,2.0,1.8756
2020-10-31 13:00:00,18.2,4.6,180.0,39.0,7.0,1.7568
2020-10-31 14:00:00,18.2,3.1,200.0,40.0,6.0,1.4148
2020-10-31 15:00:00,18.5,3.6,250.0,38.0,0.0,0.8964
2020-10-31 16:00:00,17.6,3.8,230.0,40.0,0.0,0.3168
2020-10-31 17:00:00,15.6,1.2,200.0,52.0,0.0,0.0
2020-10-31 18:00:00,14.5,1.0,180.0,61.0,9.0,0.0
2020-11-01 07:00:00,13.8,2.5,180.0,77.0,10.0,0.0
2020-11-01 08:00:00,12.7,2.9,160.0,88.0,10.0,0.306
2020-11-01 09:00:00,12.4,3.1,180.0,90.0,10.0,0.882
2020-11-01 10:00:00,12.9,4.4,180.0,92.0,10.0,1.3968
2020-11-01 11:00:00,13.1,4.1,200.0,91.0,10.0,1.7388
2020-11-01 12:00:00,13.3,3.7,180.0,91.0,10.0,1.8576
2020-11-01 13:00:00,13.9,4.8,180.0,89.0,9.0,1.7388
2020-11-01 14:00:00,13.7,4.7,180.0,90.0,10.0,1.3968
2020-11-01 15:00:00,13.7,4.1,180.0,92.0,10.0,0.882
2020-11-01 16:00:00,13.4,2.6,250.0,94.0,10.0,0.306
2020-11-01 17:00:00,13.4,1.6,180.0,95.0,10.0,0.0
2020-11-01 18:00:00,13.5,0.2,0.0,96.0,9.0,0.0
2020-11-02 07:00:00,6.3,1.0,50.0,98.0,0.0,0.0
2020-11-02 08:00:00,7.4,0.0,0.0,98.0,0.0,0.2952
2020-11-02 09:00:00,10.5,1.1,20.0,98.0,0.0,0.8676
